truth_date,country,snapshot_date,value,age,revision_status,week_in_season,revision_amount
2024-11-03,HU,2025-01-10,141.3,9,0,10,0.0
2024-10-27,HU,2025-01-10,178.4,10,0,9,0.0
2024-10-20,HU,2025-01-10,209.4,11,0,8,0.0
2024-10-13,HU,2025-01-10,213.2,12,0,7,0.0
2024-10-06,HU,2025-01-10,192.5,13,0,6,0.0
2025-01-12,HU,2025-01-17,451.7,0,0,20,0.0
2025-01-05,HU,2025-01-17,207.4,1,0,19,0.0
2024-12-22,HU,2025-01-17,313.2,3,0,17,0.0
2024-12-15,HU,2025-01-17,280.6,4,0,16,0.0
2024-12-08,HU,2025-01-17,243.4,5,0,15,0.0
2024-12-01,HU,2025-01-17,237.8,6,0,14,0.0
2024-11-24,HU,2025-01-17,208.3,7,0,13,0.0
2024-11-17,HU,2025-01-17,187.0,8,0,12,0.0
2024-11-10,HU,2025-01-17,190.5,9,0,11,0.0
2024-11-03,HU,2025-01-17,141.3,10,0,10,0.0
2024-10-27,HU,2025-01-17,178.4,11,0,9,0.0
2024-10-20,HU,2025-01-17,209.4,12,0,8,0.0
2024-10-13,HU,2025-01-17,213.2,13,0,7,0.0
2024-10-06,HU,2025-01-17,192.5,14,0,6,0.0
2025-01-12,HU,2025-01-17,451.7,0,0,20,0.0
2025-01-05,HU,2025-01-17,207.4,1,0,19,0.0
2024-12-22,HU,2025-01-17,313.2,3,0,17,0.0
2024-12-15,HU,2025-01-17,280.6,4,0,16,0.0
2024-12-08,HU,2025-01-17,243.4,5,0,15,0.0
2024-12-01,HU,2025-01-17,237.8,6,0,14,0.0
2024-11-24,HU,2025-01-17,208.3,7,0,13,0.0
2024-11-17,HU,2025-01-17,187.0,8,0,12,0.0
2024-11-10,HU,2025-01-17,190.5,9,0,11,0.0
2024-11-03,HU,2025-01-17,141.3,10,0,10,0.0
2024-10-27,HU,2025-01-17,178.4,11,0,9,0.0
2024-10-20,HU,2025-01-17,209.4,12,0,8,0.0
2024-10-13,HU,2025-01-17,213.2,13,0,7,0.0
2024-10-06,HU,2025-01-17,192.5,14,0,6,0.0
2025-01-19,HU,2025-01-24,560.8,0,0,21,0.0
2025-01-12,HU,2025-01-24,451.7,1,0,20,0.0
2025-01-05,HU,2025-01-24,207.4,2,0,19,0.0
2024-12-22,HU,2025-01-24,313.2,4,0,17,0.0
2024-12-15,HU,2025-01-24,280.6,5,0,16,0.0
2024-12-08,HU,2025-01-24,243.4,6,0,15,0.0
2024-12-01,HU,2025-01-24,237.8,7,0,14,0.0
2024-11-24,HU,2025-01-24,208.3,8,0,13,0.0
2024-11-17,HU,2025-01-24,187.0,9,0,12,0.0
2024-11-10,HU,2025-01-24,190.5,10,0,11,0.0
2024-11-03,HU,2025-01-24,141.3,11,0,10,0.0
2024-10-27,HU,2025-01-24,178.4,12,0,9,0.0
2024-10-20,HU,2025-01-24,209.4,13,0,8,0.0
2024-10-13,HU,2025-01-24,213.2,14,0,7,0.0
2024-10-06,HU,2025-01-24,192.5,15,0,6,0.0
2025-01-19,HU,2025-01-24,560.8,0,0,21,0.0
2025-01-12,HU,2025-01-24,451.7,1,0,20,0.0
2025-01-05,HU,2025-01-24,207.4,2,0,19,0.0
2024-12-22,HU,2025-01-24,313.2,4,0,17,0.0
2024-12-15,HU,2025-01-24,280.6,5,0,16,0.0
2024-12-08,HU,2025-01-24,243.4,6,0,15,0.0
2024-12-01,HU,2025-01-24,237.8,7,0,14,0.0
2024-11-24,HU,2025-01-24,208.3,8,0,13,0.0
2024-11-17,HU,2025-01-24,187.0,9,0,12,0.0
2024-11-10,HU,2025-01-24,190.5,10,0,11,0.0
2024-11-03,HU,2025-01-24,141.3,11,0,10,0.0
2024-10-27,HU,2025-01-24,178.4,12,0,9,0.0
2024-10-20,HU,2025-01-24,209.4,13,0,8,0.0
2024-10-13,HU,2025-01-24,213.2,14,0,7,0.0
2024-10-06,HU,2025-01-24,192.5,15,0,6,0.0
2025-01-26,HU,2025-01-31,728.4,0,0,22,0.0
2025-01-19,HU,2025-01-31,560.8,1,0,21,0.0
2025-01-12,HU,2025-01-31,451.7,2,0,20,0.0
2025-01-05,HU,2025-01-31,207.4,3,0,19,0.0
2024-12-22,HU,2025-01-31,313.2,5,0,17,0.0
2024-12-15,HU,2025-01-31,280.6,6,0,16,0.0
2024-12-08,HU,2025-01-31,243.4,7,0,15,0.0
2024-12-01,HU,2025-01-31,237.8,8,0,14,0.0
2024-11-24,HU,2025-01-31,208.3,9,0,13,0.0
2024-11-17,HU,2025-01-31,187.0,10,0,12,0.0
2024-11-10,HU,2025-01-31,190.5,11,0,11,0.0
2024-11-03,HU,2025-01-31,141.3,12,0,10,0.0
2024-10-27,HU,2025-01-31,178.4,13,0,9,0.0
2024-10-20,HU,2025-01-31,209.4,14,0,8,0.0
2024-10-13,HU,2025-01-31,213.2,15,0,7,0.0
2024-10-06,HU,2025-01-31,192.5,16,0,6,0.0
2025-01-26,HU,2025-01-31,728.4,0,0,22,0.0
2025-01-19,HU,2025-01-31,560.8,1,0,21,0.0
2025-01-12,HU,2025-01-31,451.7,2,0,20,0.0
2025-01-05,HU,2025-01-31,207.4,3,0,19,0.0
2024-12-22,HU,2025-01-31,313.2,5,0,17,0.0
2024-12-15,HU,2025-01-31,280.6,6,0,16,0.0
2024-12-08,HU,2025-01-31,243.4,7,0,15,0.0
2024-12-01,HU,2025-01-31,237.8,8,0,14,0.0
2024-11-24,HU,2025-01-31,208.3,9,0,13,0.0
2024-11-17,HU,2025-01-31,187.0,10,0,12,0.0
2024-11-10,HU,2025-01-31,190.5,11,0,11,0.0
2024-11-03,HU,2025-01-31,141.3,12,0,10,0.0
2024-10-27,HU,2025-01-31,178.4,13,0,9,0.0
2024-10-20,HU,2025-01-31,209.4,14,0,8,0.0
2024-10-13,HU,2025-01-31,213.2,15,0,7,0.0
2024-10-06,HU,2025-01-31,192.5,16,0,6,0.0
2025-02-02,HU,2025-02-07,870.8,0,0,23,0.0
2025-01-26,HU,2025-02-07,728.4,1,0,22,0.0
2025-01-19,HU,2025-02-07,560.8,2,0,21,0.0
2025-01-12,HU,2025-02-07,451.7,3,0,20,0.0
2025-01-05,HU,2025-02-07,207.4,4,0,19,0.0
2024-12-22,HU,2025-02-07,313.2,6,0,17,0.0
2024-12-15,HU,2025-02-07,280.6,7,0,16,0.0
2024-12-08,HU,2025-02-07,243.4,8,0,15,0.0
2024-12-01,HU,2025-02-07,237.8,9,0,14,0.0
2024-11-24,HU,2025-02-07,208.3,10,0,13,0.0
2024-11-17,HU,2025-02-07,187.0,11,0,12,0.0
2024-11-10,HU,2025-02-07,190.5,12,0,11,0.0
2024-11-03,HU,2025-02-07,141.3,13,0,10,0.0
2024-10-27,HU,2025-02-07,178.4,14,0,9,0.0
2024-10-20,HU,2025-02-07,209.4,15,0,8,0.0
2024-10-13,HU,2025-02-07,213.2,16,0,7,0.0
2024-10-06,HU,2025-02-07,192.5,17,0,6,0.0
2025-02-02,HU,2025-02-07,870.8,0,0,23,0.0
2025-01-26,HU,2025-02-07,728.4,1,0,22,0.0
2025-01-19,HU,2025-02-07,560.8,2,0,21,0.0
2025-01-12,HU,2025-02-07,451.7,3,0,20,0.0
2025-01-05,HU,2025-02-07,207.4,4,0,19,0.0
2024-12-22,HU,2025-02-07,313.2,6,0,17,0.0
2024-12-15,HU,2025-02-07,280.6,7,0,16,0.0
2024-12-08,HU,2025-02-07,243.4,8,0,15,0.0
2024-12-01,HU,2025-02-07,237.8,9,0,14,0.0
2024-11-24,HU,2025-02-07,208.3,10,0,13,0.0
2024-11-17,HU,2025-02-07,187.0,11,0,12,0.0
2024-11-10,HU,2025-02-07,190.5,12,0,11,0.0
2024-11-03,HU,2025-02-07,141.3,13,0,10,0.0
2024-10-27,HU,2025-02-07,178.4,14,0,9,0.0
2024-10-20,HU,2025-02-07,209.4,15,0,8,0.0
2024-10-13,HU,2025-02-07,213.2,16,0,7,0.0
2024-10-06,HU,2025-02-07,192.5,17,0,6,0.0
2025-02-09,HU,2025-02-14,854.8,0,0,24,0.0
2025-02-02,HU,2025-02-14,870.8,1,0,23,0.0
2025-01-26,HU,2025-02-14,728.4,2,0,22,0.0
2025-01-19,HU,2025-02-14,560.8,3,0,21,0.0
2025-01-12,HU,2025-02-14,451.7,4,0,20,0.0
2025-01-05,HU,2025-02-14,207.4,5,0,19,0.0
2024-12-22,HU,2025-02-14,313.2,7,0,17,0.0
2024-12-15,HU,2025-02-14,280.6,8,0,16,0.0
2024-12-08,HU,2025-02-14,243.4,9,0,15,0.0
2024-12-01,HU,2025-02-14,237.8,10,0,14,0.0
2024-11-24,HU,2025-02-14,208.3,11,0,13,0.0
2024-11-17,HU,2025-02-14,187.0,12,0,12,0.0
2024-11-10,HU,2025-02-14,190.5,13,0,11,0.0
2024-11-03,HU,2025-02-14,141.3,14,0,10,0.0
2024-10-27,HU,2025-02-14,178.4,15,0,9,0.0
2024-10-20,HU,2025-02-14,209.4,16,0,8,0.0
2024-10-13,HU,2025-02-14,213.2,17,0,7,0.0
2024-10-06,HU,2025-02-14,192.5,18,0,6,0.0
2025-02-09,HU,2025-02-14,854.8,0,0,24,0.0
2025-02-02,HU,2025-02-14,870.8,1,0,23,0.0
2025-01-26,HU,2025-02-14,728.4,2,0,22,0.0
2025-01-19,HU,2025-02-14,560.8,3,0,21,0.0
2025-01-12,HU,2025-02-14,451.7,4,0,20,0.0
2025-01-05,HU,2025-02-14,207.4,5,0,19,0.0
2024-12-22,HU,2025-02-14,313.2,7,0,17,0.0
2024-12-15,HU,2025-02-14,280.6,8,0,16,0.0
2024-12-08,HU,2025-02-14,243.4,9,0,15,0.0
2024-12-01,HU,2025-02-14,237.8,10,0,14,0.0
2024-11-24,HU,2025-02-14,208.3,11,0,13,0.0
2024-11-17,HU,2025-02-14,187.0,12,0,12,0.0
2024-11-10,HU,2025-02-14,190.5,13,0,11,0.0
2024-11-03,HU,2025-02-14,141.3,14,0,10,0.0
2024-10-27,HU,2025-02-14,178.4,15,0,9,0.0
2024-10-20,HU,2025-02-14,209.4,16,0,8,0.0
2024-10-13,HU,2025-02-14,213.2,17,0,7,0.0
2024-10-06,HU,2025-02-14,192.5,18,0,6,0.0
2025-02-16,HU,2025-02-21,904.0,0,0,25,0.0
2025-02-09,HU,2025-02-21,854.8,1,0,24,0.0
2025-02-02,HU,2025-02-21,870.8,2,0,23,0.0
2025-01-26,HU,2025-02-21,728.4,3,0,22,0.0
2025-01-19,HU,2025-02-21,560.8,4,0,21,0.0
2025-01-12,HU,2025-02-21,451.7,5,0,20,0.0
2025-01-05,HU,2025-02-21,207.4,6,0,19,0.0
2024-12-22,HU,2025-02-21,313.2,8,0,17,0.0
2024-12-15,HU,2025-02-21,280.6,9,0,16,0.0
2024-12-08,HU,2025-02-21,243.4,10,0,15,0.0
2024-12-01,HU,2025-02-21,237.8,11,0,14,0.0
2024-11-24,HU,2025-02-21,208.3,12,0,13,0.0
2024-11-17,HU,2025-02-21,187.0,13,0,12,0.0
2024-11-10,HU,2025-02-21,190.5,14,0,11,0.0
2024-11-03,HU,2025-02-21,141.3,15,0,10,0.0
2024-10-27,HU,2025-02-21,178.4,16,0,9,0.0
2024-10-20,HU,2025-02-21,209.4,17,0,8,0.0
2024-10-13,HU,2025-02-21,213.2,18,0,7,0.0
2024-10-06,HU,2025-02-21,192.5,19,0,6,0.0
2025-02-16,HU,2025-02-21,904.0,0,0,25,0.0
2025-02-09,HU,2025-02-21,854.8,1,0,24,0.0
2025-02-02,HU,2025-02-21,870.8,2,0,23,0.0
2025-01-26,HU,2025-02-21,728.4,3,0,22,0.0
2025-01-19,HU,2025-02-21,560.8,4,0,21,0.0
2025-01-12,HU,2025-02-21,451.7,5,0,20,0.0
2025-01-05,HU,2025-02-21,207.4,6,0,19,0.0
2024-12-22,HU,2025-02-21,313.2,8,0,17,0.0
2024-12-15,HU,2025-02-21,280.6,9,0,16,0.0
2024-12-08,HU,2025-02-21,243.4,10,0,15,0.0
2024-12-01,HU,2025-02-21,237.8,11,0,14,0.0
2024-11-24,HU,2025-02-21,208.3,12,0,13,0.0
2024-11-17,HU,2025-02-21,187.0,13,0,12,0.0
2024-11-10,HU,2025-02-21,190.5,14,0,11,0.0
2024-11-03,HU,2025-02-21,141.3,15,0,10,0.0
2024-10-27,HU,2025-02-21,178.4,16,0,9,0.0
2024-10-20,HU,2025-02-21,209.4,17,0,8,0.0
2024-10-13,HU,2025-02-21,213.2,18,0,7,0.0
2024-10-06,HU,2025-02-21,192.5,19,0,6,0.0
2025-02-23,HU,2025-02-28,931.7,0,0,26,0.0
2025-02-16,HU,2025-02-28,904.0,1,0,25,0.0
2025-02-09,HU,2025-02-28,854.8,2,0,24,0.0
2025-02-02,HU,2025-02-28,870.8,3,0,23,0.0
2025-01-26,HU,2025-02-28,728.4,4,0,22,0.0
2025-01-19,HU,2025-02-28,560.8,5,0,21,0.0
2025-01-12,HU,2025-02-28,451.7,6,0,20,0.0
2025-01-05,HU,2025-02-28,207.4,7,0,19,0.0
2024-12-22,HU,2025-02-28,313.2,9,0,17,0.0
2024-12-15,HU,2025-02-28,280.6,10,0,16,0.0
2024-12-08,HU,2025-02-28,243.4,11,0,15,0.0
2024-12-01,HU,2025-02-28,237.8,12,0,14,0.0
2024-11-24,HU,2025-02-28,208.3,13,0,13,0.0
2024-11-17,HU,2025-02-28,187.0,14,0,12,0.0
2024-11-10,HU,2025-02-28,190.5,15,0,11,0.0
2024-11-03,HU,2025-02-28,141.3,16,0,10,0.0
2024-10-27,HU,2025-02-28,178.4,17,0,9,0.0
2024-10-20,HU,2025-02-28,209.4,18,0,8,0.0
2024-10-13,HU,2025-02-28,213.2,19,0,7,0.0
2024-10-06,HU,2025-02-28,192.5,20,0,6,0.0
2025-02-23,HU,2025-02-28,931.7,0,0,26,0.0
2025-02-16,HU,2025-02-28,904.0,1,0,25,0.0
2025-02-09,HU,2025-02-28,854.8,2,0,24,0.0
2025-02-02,HU,2025-02-28,870.8,3,0,23,0.0
2025-01-26,HU,2025-02-28,728.4,4,0,22,0.0
2025-01-19,HU,2025-02-28,560.8,5,0,21,0.0
2025-01-12,HU,2025-02-28,451.7,6,0,20,0.0
2025-01-05,HU,2025-02-28,207.4,7,0,19,0.0
2024-12-22,HU,2025-02-28,313.2,9,0,17,0.0
2024-12-15,HU,2025-02-28,280.6,10,0,16,0.0
2024-12-08,HU,2025-02-28,243.4,11,0,15,0.0
2024-12-01,HU,2025-02-28,237.8,12,0,14,0.0
2024-11-24,HU,2025-02-28,208.3,13,0,13,0.0
2024-11-17,HU,2025-02-28,187.0,14,0,12,0.0
2024-11-10,HU,2025-02-28,190.5,15,0,11,0.0
2024-11-03,HU,2025-02-28,141.3,16,0,10,0.0
2024-10-27,HU,2025-02-28,178.4,17,0,9,0.0
2024-10-20,HU,2025-02-28,209.4,18,0,8,0.0
2024-10-13,HU,2025-02-28,213.2,19,0,7,0.0
2024-10-06,HU,2025-02-28,192.5,20,0,6,0.0
2025-03-02,HU,2025-03-07,916.0,0,0,27,0.0
2025-02-23,HU,2025-03-07,931.7,1,0,26,0.0
2025-02-16,HU,2025-03-07,904.0,2,0,25,0.0
2025-02-09,HU,2025-03-07,854.8,3,0,24,0.0
2025-02-02,HU,2025-03-07,870.8,4,0,23,0.0
2025-01-26,HU,2025-03-07,728.4,5,0,22,0.0
2025-01-19,HU,2025-03-07,560.8,6,0,21,0.0
2025-01-12,HU,2025-03-07,451.7,7,0,20,0.0
2025-01-05,HU,2025-03-07,207.4,8,0,19,0.0
2024-12-22,HU,2025-03-07,313.2,10,0,17,0.0
2024-12-15,HU,2025-03-07,280.6,11,0,16,0.0
2024-12-08,HU,2025-03-07,243.4,12,0,15,0.0
2024-12-01,HU,2025-03-07,237.8,13,0,14,0.0
2024-11-24,HU,2025-03-07,208.3,14,0,13,0.0
2024-11-17,HU,2025-03-07,187.0,15,0,12,0.0
2024-11-10,HU,2025-03-07,190.5,16,0,11,0.0
2024-11-03,HU,2025-03-07,141.3,17,0,10,0.0
2024-10-27,HU,2025-03-07,178.4,18,0,9,0.0
2024-10-20,HU,2025-03-07,209.4,19,0,8,0.0
2024-10-13,HU,2025-03-07,213.2,20,0,7,0.0
2024-10-06,HU,2025-03-07,192.5,21,0,6,0.0
2025-03-02,HU,2025-03-07,916.0,0,0,27,0.0
2025-02-23,HU,2025-03-07,931.7,1,0,26,0.0
2025-02-16,HU,2025-03-07,904.0,2,0,25,0.0
2025-02-09,HU,2025-03-07,854.8,3,0,24,0.0
2025-02-02,HU,2025-03-07,870.8,4,0,23,0.0
2025-01-26,HU,2025-03-07,728.4,5,0,22,0.0
2025-01-19,HU,2025-03-07,560.8,6,0,21,0.0
2025-01-12,HU,2025-03-07,451.7,7,0,20,0.0
2025-01-05,HU,2025-03-07,207.4,8,0,19,0.0
2024-12-22,HU,2025-03-07,313.2,10,0,17,0.0
2024-12-15,HU,2025-03-07,280.6,11,0,16,0.0
2024-12-08,HU,2025-03-07,243.4,12,0,15,0.0
2024-12-01,HU,2025-03-07,237.8,13,0,14,0.0
2024-11-24,HU,2025-03-07,208.3,14,0,13,0.0
2024-11-17,HU,2025-03-07,187.0,15,0,12,0.0
2024-11-10,HU,2025-03-07,190.5,16,0,11,0.0
2024-11-03,HU,2025-03-07,141.3,17,0,10,0.0
2024-10-27,HU,2025-03-07,178.4,18,0,9,0.0
2024-10-20,HU,2025-03-07,209.4,19,0,8,0.0
2024-10-13,HU,2025-03-07,213.2,20,0,7,0.0
2024-10-06,HU,2025-03-07,192.5,21,0,6,0.0
2024-10-06,LV,2024-10-11,15.6,0,0,6,0.0
2024-10-06,LV,2024-10-11,15.6,0,0,6,0.0
2024-10-13,LV,2024-10-18,2.9,0,0,7,0.0
2024-10-06,LV,2024-10-18,15.6,1,0,6,0.0
2024-10-13,LV,2024-10-18,2.9,0,0,7,0.0
2024-10-06,LV,2024-10-18,15.6,1,0,6,0.0
2024-10-20,LV,2024-10-25,25.8,0,0,8,0.0
2024-10-13,LV,2024-10-25,2.9,1,0,7,0.0
2024-10-06,LV,2024-10-25,15.6,2,0,6,0.0
2024-10-20,LV,2024-10-25,25.8,0,0,8,0.0
2024-10-13,LV,2024-10-25,2.9,1,0,7,0.0
2024-10-06,LV,2024-10-25,15.6,2,0,6,0.0
2024-11-03,LV,2024-11-08,38.7,0,0,10,0.0
2024-10-27,LV,2024-11-08,22.9,1,0,9,0.0
2024-10-20,LV,2024-11-08,25.8,2,0,8,0.0
2024-10-13,LV,2024-11-08,2.9,3,0,7,0.0
2024-10-06,LV,2024-11-08,15.6,4,0,6,0.0
2024-11-03,LV,2024-11-08,38.7,0,0,10,0.0
2024-10-27,LV,2024-11-08,22.9,1,0,9,0.0
2024-10-20,LV,2024-11-08,25.8,2,0,8,0.0
2024-10-13,LV,2024-11-08,2.9,3,0,7,0.0
2024-10-06,LV,2024-11-08,15.6,4,0,6,0.0
2024-11-03,LV,2024-11-15,38.7,1,0,10,0.0
2024-10-27,LV,2024-11-15,22.9,2,0,9,0.0
2024-10-20,LV,2024-11-15,25.8,3,0,8,0.0
2024-10-13,LV,2024-11-15,2.9,4,0,7,0.0
2024-10-06,LV,2024-11-15,15.6,5,0,6,0.0
2024-11-03,LV,2024-11-15,38.7,1,0,10,0.0
2024-10-27,LV,2024-11-15,22.9,2,0,9,0.0
2024-10-20,LV,2024-11-15,25.8,3,0,8,0.0
2024-10-13,LV,2024-11-15,2.9,4,0,7,0.0
2024-10-06,LV,2024-11-15,15.6,5,0,6,0.0
2024-11-17,LV,2024-11-22,30.9,0,0,12,0.0
2024-11-10,LV,2024-11-22,40.2,1,0,11,0.0
2024-11-03,LV,2024-11-22,38.7,2,0,10,0.0
2024-10-27,LV,2024-11-22,22.9,3,0,9,0.0
2024-10-20,LV,2024-11-22,25.8,4,0,8,0.0
2024-10-13,LV,2024-11-22,2.9,5,0,7,0.0
2024-10-06,LV,2024-11-22,15.6,6,0,6,0.0
2024-11-17,LV,2024-11-22,30.9,0,0,12,0.0
2024-11-10,LV,2024-11-22,40.2,1,0,11,0.0
2024-11-03,LV,2024-11-22,38.7,2,0,10,0.0
2024-10-27,LV,2024-11-22,22.9,3,0,9,0.0
2024-10-20,LV,2024-11-22,25.8,4,0,8,0.0
2024-10-13,LV,2024-11-22,2.9,5,0,7,0.0
2024-10-06,LV,2024-11-22,15.6,6,0,6,0.0
2024-11-17,LV,2024-11-29,30.9,1,0,12,0.0
2024-11-10,LV,2024-11-29,40.2,2,0,11,0.0
2024-11-03,LV,2024-11-29,38.7,3,0,10,0.0
2024-10-27,LV,2024-11-29,22.9,4,0,9,0.0
2024-10-20,LV,2024-11-29,25.8,5,0,8,0.0
2024-10-13,LV,2024-11-29,2.9,6,0,7,0.0
2024-10-06,LV,2024-11-29,15.6,7,0,6,0.0
2024-11-17,LV,2024-11-29,30.9,1,0,12,0.0
2024-11-10,LV,2024-11-29,40.2,2,0,11,0.0
2024-11-03,LV,2024-11-29,38.7,3,0,10,0.0
2024-10-27,LV,2024-11-29,22.9,4,0,9,0.0
2024-10-20,LV,2024-11-29,25.8,5,0,8,0.0
2024-10-13,LV,2024-11-29,2.9,6,0,7,0.0
2024-10-06,LV,2024-11-29,15.6,7,0,6,0.0
2024-11-24,LV,2024-12-06,33.6,1,0,13,0.0
2024-11-17,LV,2024-12-06,30.9,2,0,12,0.0
2024-11-10,LV,2024-12-06,40.2,3,0,11,0.0
2024-11-03,LV,2024-12-06,38.7,4,0,10,0.0
2024-10-27,LV,2024-12-06,22.9,5,0,9,0.0
2024-10-20,LV,2024-12-06,25.8,6,0,8,0.0
2024-10-13,LV,2024-12-06,2.9,7,0,7,0.0
2024-10-06,LV,2024-12-06,15.6,8,0,6,0.0
2024-11-24,LV,2024-12-06,33.6,1,0,13,0.0
2024-11-17,LV,2024-12-06,30.9,2,0,12,0.0
2024-11-10,LV,2024-12-06,40.2,3,0,11,0.0
2024-11-03,LV,2024-12-06,38.7,4,0,10,0.0
2024-10-27,LV,2024-12-06,22.9,5,0,9,0.0
2024-10-20,LV,2024-12-06,25.8,6,0,8,0.0
2024-10-13,LV,2024-12-06,2.9,7,0,7,0.0
2024-10-06,LV,2024-12-06,15.6,8,0,6,0.0
2024-12-01,LV,2024-12-13,61.3,1,0,14,0.0
2024-11-24,LV,2024-12-13,33.6,2,0,13,0.0
2024-11-17,LV,2024-12-13,30.9,3,0,12,0.0
2024-11-10,LV,2024-12-13,40.2,4,0,11,0.0
2024-11-03,LV,2024-12-13,38.7,5,0,10,0.0
2024-10-27,LV,2024-12-13,22.9,6,0,9,0.0
2024-10-20,LV,2024-12-13,25.8,7,0,8,0.0
2024-10-13,LV,2024-12-13,2.9,8,0,7,0.0
2024-10-06,LV,2024-12-13,15.6,9,0,6,0.0
2024-12-01,LV,2024-12-13,61.3,1,0,14,0.0
2024-11-24,LV,2024-12-13,33.6,2,0,13,0.0
2024-11-17,LV,2024-12-13,30.9,3,0,12,0.0
2024-11-10,LV,2024-12-13,40.2,4,0,11,0.0
2024-11-03,LV,2024-12-13,38.7,5,0,10,0.0
2024-10-27,LV,2024-12-13,22.9,6,0,9,0.0
2024-10-20,LV,2024-12-13,25.8,7,0,8,0.0
2024-10-13,LV,2024-12-13,2.9,8,0,7,0.0
2024-10-06,LV,2024-12-13,15.6,9,0,6,0.0
2024-12-15,LV,2024-12-20,54.5,0,0,16,0.0
2024-12-08,LV,2024-12-20,60.2,1,0,15,0.0
2024-12-01,LV,2024-12-20,61.3,2,0,14,0.0
2024-11-24,LV,2024-12-20,33.6,3,0,13,0.0
2024-11-17,LV,2024-12-20,30.9,4,0,12,0.0
2024-11-10,LV,2024-12-20,40.2,5,0,11,0.0
2024-11-03,LV,2024-12-20,38.7,6,0,10,0.0
2024-10-27,LV,2024-12-20,22.9,7,0,9,0.0
2024-10-20,LV,2024-12-20,25.8,8,0,8,0.0
2024-10-13,LV,2024-12-20,2.9,9,0,7,0.0
2024-10-06,LV,2024-12-20,15.6,10,0,6,0.0
2024-12-15,LV,2024-12-20,54.5,0,0,16,0.0
2024-12-08,LV,2024-12-20,60.2,1,0,15,0.0
2024-12-01,LV,2024-12-20,61.3,2,0,14,0.0
2024-11-24,LV,2024-12-20,33.6,3,0,13,0.0
2024-11-17,LV,2024-12-20,30.9,4,0,12,0.0
2024-11-10,LV,2024-12-20,40.2,5,0,11,0.0
2024-11-03,LV,2024-12-20,38.7,6,0,10,0.0
2024-10-27,LV,2024-12-20,22.9,7,0,9,0.0
2024-10-20,LV,2024-12-20,25.8,8,0,8,0.0
2024-10-13,LV,2024-12-20,2.9,9,0,7,0.0
2024-10-06,LV,2024-12-20,15.6,10,0,6,0.0
2024-12-15,LV,2025-01-03,54.5,2,0,16,0.0
2024-12-08,LV,2025-01-03,60.2,3,0,15,0.0
2024-12-01,LV,2025-01-03,61.3,4,0,14,0.0
2024-11-24,LV,2025-01-03,33.6,5,0,13,0.0
2024-11-17,LV,2025-01-03,30.9,6,0,12,0.0
2024-11-10,LV,2025-01-03,40.2,7,0,11,0.0
2024-11-03,LV,2025-01-03,38.7,8,0,10,0.0
2024-10-27,LV,2025-01-03,22.9,9,0,9,0.0
2024-10-20,LV,2025-01-03,25.8,10,0,8,0.0
2024-10-13,LV,2025-01-03,2.9,11,0,7,0.0
2024-10-06,LV,2025-01-03,15.6,12,0,6,0.0
2024-12-15,LV,2025-01-03,54.5,2,0,16,0.0
2024-12-08,LV,2025-01-03,60.2,3,0,15,0.0
2024-12-01,LV,2025-01-03,61.3,4,0,14,0.0
2024-11-24,LV,2025-01-03,33.6,5,0,13,0.0
2024-11-17,LV,2025-01-03,30.9,6,0,12,0.0
2024-11-10,LV,2025-01-03,40.2,7,0,11,0.0
2024-11-03,LV,2025-01-03,38.7,8,0,10,0.0
2024-10-27,LV,2025-01-03,22.9,9,0,9,0.0
2024-10-20,LV,2025-01-03,25.8,10,0,8,0.0
2024-10-13,LV,2025-01-03,2.9,11,0,7,0.0
2024-10-06,LV,2025-01-03,15.6,12,0,6,0.0
2024-12-29,LV,2025-01-10,71.2,1,0,18,0.0
2024-12-22,LV,2025-01-10,80.3,2,0,17,0.0
2024-12-15,LV,2025-01-10,54.5,3,0,16,0.0
2024-12-08,LV,2025-01-10,60.2,4,0,15,0.0
2024-12-01,LV,2025-01-10,61.3,5,0,14,0.0
2024-11-24,LV,2025-01-10,33.6,6,0,13,0.0
2024-11-17,LV,2025-01-10,30.9,7,0,12,0.0
2024-11-10,LV,2025-01-10,40.2,8,0,11,0.0
2024-11-03,LV,2025-01-10,38.7,9,0,10,0.0
2024-10-27,LV,2025-01-10,22.9,10,0,9,0.0
2024-10-20,LV,2025-01-10,25.8,11,0,8,0.0
2024-10-13,LV,2025-01-10,2.9,12,0,7,0.0
2024-10-06,LV,2025-01-10,15.6,13,0,6,0.0
2024-12-29,LV,2025-01-10,71.2,1,0,18,0.0
2024-12-22,LV,2025-01-10,80.3,2,0,17,0.0
2024-12-15,LV,2025-01-10,54.5,3,0,16,0.0
2024-12-08,LV,2025-01-10,60.2,4,0,15,0.0
2024-12-01,LV,2025-01-10,61.3,5,0,14,0.0
2024-11-24,LV,2025-01-10,33.6,6,0,13,0.0
2024-11-17,LV,2025-01-10,30.9,7,0,12,0.0
2024-11-10,LV,2025-01-10,40.2,8,0,11,0.0
2024-11-03,LV,2025-01-10,38.7,9,0,10,0.0
2024-10-27,LV,2025-01-10,22.9,10,0,9,0.0
2024-10-20,LV,2025-01-10,25.8,11,0,8,0.0
2024-10-13,LV,2025-01-10,2.9,12,0,7,0.0
2024-10-06,LV,2025-01-10,15.6,13,0,6,0.0
2025-01-12,LV,2025-01-17,168.1,0,0,20,0.0
